nombre;referencia;codigo_barras;invima;cum;codigo_producto_dian;existencias;impuesto;precioventa_con_impuesto;precio_venta_base;precio_venta_minimo;descuento_maximo_ps;precio_compra;precio_compraipm;total_impoconsumo;total_estampilla;icui;ibua;costo;stock_minino;es_ingrediente;manejo_bascula;vender_solo_existencia;realizar_pedido_solo_existencia;utilidad;mostrar_tienda;categoria;marca;codigo_cuenta;precio1;precio2;precio3;precio4;ubicacion;proveedor;nit_proveedor;url_imagen;nota;tipo_producto
CABLE MT-335;;;;;;100;0;2957;2957;0;100;2750;2750;0;0;0;0;2750;5;;;;1;7.000338181;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;MARTECH;7942;;;Estandar
SET MODELADOR REMNLIGNTON 5 EN 1 RE5+1;;1075;;;;6;0;56774;56774;0;100;52800;52800;0;0;0;0;52800;5;;;;1;6.999682953;TRUE;CACHARROS;GENERICA;;0;0;0;0;;MARTECH;7942;;;Estandar
"CABINA 8"" NX-Y106";;2009;;;;12;0;237097;237097;0;100;220500;220500;0;0;0;0;220500;5;;;;1;7.000088571;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NX;89755;;;Estandar
MANOS LIBRES S8 AKG;;;;;;200;0;3312;3312;0;100;3080;3080;0;0;0;0;3080;5;;;;1;7.004830918;TRUE;CACHARROS;GENERICA;;0;0;0;0;;YOYOSMART;233211;;;Estandar
MANOS LIBRES YS 405;;;;;;20;0;23656;23656;0;100;22000;22000;0;0;0;0;22000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;YOYOSMART;233211;;;Estandar
AUDIFONOS M39;;6057;;;;20;0;26022;26022;0;100;24200;24200;0;0;0;0;24200;5;;;;1;7.001767735;TRUE;CACHARROS;GENERICA;;0;0;0;0;;YOYOSMART;233211;;;Estandar
POWER BANK 8.000 MAH MAS AUDIFONOS A98;;3050;;;;3;0;76882;76882;0;100;71500;71500;0;0;0;0;71500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;YOYOSMART;233211;;;Estandar
DIADEMA GAMER ASTRONIX;;6155;;;;6;0;165591;165591;0;100;140000;140000;0;0;0;0;140000;5;;;;1;15.45434233;TRUE;CACHARROS;GENERICA;;0;0;0;0;;J & R;85322;;;Estandar
AUDIFONOS JYRBUDS 1;;6055;;;;3;0;141935;141935;0;100;132000;132000;0;0;0;0;132000;5;;;;1;6.999682953;TRUE;CACHARROS;GENERICA;;0;0;0;0;;J & R;85322;;;Estandar
AUDIFONOS JYRBUDS 2;;6056;;;;3;0;81613;81613;0;100;75900;75900;0;0;0;0;75900;5;;;;1;7.000110277;TRUE;CACHARROS;GENERICA;;0;0;0;0;;J & R;85322;;;Estandar
CARGADOR DE SAMSUNG 35W;;;;;;100;0;11828;11828;0;100;12100;12100;0;0;0;0;12100;5;;;;1;-2.299628001;TRUE;CACHARROS;GENERICA;;0;0;0;0;;SAMAC ACCESORIOS;;;;Estandar
MANOS LIBRES S8;;;;;;50;0;3785;3785;0;100;3520;3520;0;0;0;0;3520;5;;;;1;7.001321004;TRUE;CACHARROS;GENERICA;;0;0;0;0;;MOTBOTS;742222;;;Estandar
TERMO STANLEY 40 ONZ;;9027;;;;20;0;85161;85161;0;100;79200;79200;0;0;0;0;79200;5;;;;1;6.999682953;TRUE;CACHARROS;GENERICA;;0;0;0;0;;INTEGRAL;55368;;;Estandar
TAPA DE PITILLO DE TERMO DE VAQUERO;;9002;;;;79;0;3548;3548;0;100;2500;2500;0;0;0;0;2500;5;;;;1;29.53776776;TRUE;CACHARROS;GENERICA;;0;0;0;0;;POWERFUL;3355;;;Estandar
JUEGO DE AHORCADO;;5036;;;;10;0;37849;37849;0;100;35200;35200;0;0;0;0;35200;5;;;;1;6.998863907;TRUE;CACHARROS;GENERICA;;0;0;0;0;;INTEGRAL;55368;;;Estandar
POPSOCKET DISEÑOS;;;;;;100;0;3312;3312;0;100;4400;4400;0;0;0;0;4400;5;;;;1;-32.85024155;TRUE;CACHARROS;GENERICA;;0;0;0;0;;JOMILUX;34545;;;Estandar
POPSOCKET PELUCHES;;;;;;20;0;3312;3312;0;100;3080;3080;0;0;0;0;3080;5;;;;1;7.004830918;TRUE;CACHARROS;GENERICA;;0;0;0;0;;INTEGRAL;55368;;;Estandar
MAQUINA DE BOXEO 6;;5059;;;;3;0;102903;102903;0;100;95700;95700;0;0;0;0;95700;5;;;;1;6.999795924;TRUE;CACHARROS;GENERICA;;0;0;0;0;;INTEGRAL;55368;;;Estandar
MAQUINA DE BOXEO 5;;5058;;;;3;0;85161;85161;0;100;79200;79200;0;0;0;0;79200;5;;;;1;6.999682953;TRUE;CACHARROS;GENERICA;;0;0;0;0;;INTEGRAL;55368;;;Estandar
CONSOLA ARCADE;;5023;;;;11;0;210538;210538;0;100;195800;195800;0;0;0;0;195800;5;;;;1;7.000161491;TRUE;CACHARROS;GENERICA;;0;0;0;0;;INTEGRAL;55368;;;Estandar
CONSOLA PORTATIL;;5030;;;;12;0;92258;92258;0;100;85800;85800;0;0;0;0;85800;5;;;;1;6.999934965;TRUE;CACHARROS;GENERICA;;0;0;0;0;;INTEGRAL;55368;;;Estandar
SONNY ANGEL MOTIVOS;;;;;;36;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;CACHARROS;GENERICA;;0;0;0;0;;INTEGRAL;55368;;;Estandar
PELUCHE LA BUBU COCA COLA;;5078;;;;12;0;24839;24839;0;100;23100;23100;0;0;0;0;23100;5;;;;1;7.001087;TRUE;CACHARROS;GENERICA;;0;0;0;0;;INTEGRAL;55368;;;Estandar
VENTOSA RECTANGULAR;;;;;;100;0;3548;3548;0;100;3300;3300;0;0;0;0;3300;5;;;;1;6.989853439;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ORMI;43445;;;Estandar
FORRO PARA CARGADOR SAMGUNG;;;;;;50;0;5677;5677;0;100;5280;5280;0;0;0;0;5280;5;;;;1;6.993130174;TRUE;CACHARROS;GENERICA;;0;0;0;0;;INTEGRAL;55368;;;Estandar
DIADEMA POPIT HEAD SET PM-06;;6175;;;;24;0;41398;41398;0;100;38500;38500;0;0;0;0;38500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BODEGA EY;;;;Estandar
RELOJ SMART WATCH WS91 MAX;;290;;;;12;0;70968;70968;0;100;66000;66000;0;0;0;0;66000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BATRI;644222;;;Estandar
PISTOLA G696-1C;;5096;;;;12;0;106452;106452;0;100;99000;99000;0;0;0;0;99000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BATRI;644222;;;Estandar
VIDRIO PARA CONSOLA SWITCH 2;;5139;;;;12;0;8280;8280;0;100;7700;7700;0;0;0;0;7700;5;;;;1;7.004830918;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BATRI;644222;;;Estandar
CAMARA ENPLASTICO MODELO AX3290;;6078;;;;6;0;88710;88710;0;100;82500;82500;0;0;0;0;82500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BATRI;644222;;;Estandar
MOUSE M185;;6350;;;;12;0;14194;14194;0;100;13200;13200;0;0;0;0;13200;5;;;;1;7.002958997;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BATRI;644222;;;Estandar
ESTABILIZADOR PARA CELULAR SMART X PRO;;6220;;;;3;0;331183;331183;0;100;308000;308000;0;0;0;0;308000;5;;;;1;7.00005737;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BATRI;644222;;;Estandar
AUDIFONOS JBL WAVE 320;;6054;;;;10;0;35484;35484;0;100;33000;33000;0;0;0;0;33000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BATRI;644222;;;Estandar
POWER BANK 10.000 MAH KH-790;;3013;;;;6;0;70968;70968;0;100;66000;66000;0;0;0;0;66000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BATRI;644222;;;Estandar
POWER BANK 20.000 MAH K81;;3033;;;;2;0;153763;153763;0;100;143000;143000;0;0;0;0;143000;5;;;;1;6.999733356;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BATRI;644222;;;Estandar
AUDIFONOS JBL TUNE BUD S6;;6053;;;;10;0;35484;35484;0;100;33000;33000;0;0;0;0;33000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BATRI;644222;;;Estandar
AUDIFONOS JBL TUNE 225;;6052;;;;10;0;23656;23656;0;100;22000;22000;0;0;0;0;22000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BATRI;644222;;;Estandar
AUDIFONOS JBL TOUR PRO4;;6051;;;;3;0;88710;88710;0;100;82500;82500;0;0;0;0;82500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BATRI;644222;;;Estandar
CONTROL DE NINTENDO SWITCH;;6111;;;;3;0;88710;88710;0;100;82500;82500;0;0;0;0;82500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;BATRI;644222;;;Estandar
MOTO SKV MY-1;;7077;;;;6;0;1526882;1526882;0;100;1420000;1420000;0;0;0;0;1420000;5;;;;1;7.000017028;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ICOLOR;34322;;;Estandar
SILLA PLASTICA BLANCA;;4225;;;;30;0;43763;43763;0;100;40700;40700;0;0;0;0;40700;5;;;;1;6.999063136;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ICOLOR;34322;;;Estandar
PISCINA DE PELOTAS;;5081;;;;6;0;82796;82796;0;100;77000;77000;0;0;0;0;77000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;ICOLOR;34322;;;Estandar
FORRO SILICON RM A5;;;;;;200;0;4731;4731;0;100;4100;4100;0;0;0;0;4100;5;;;;1;13.33756077;TRUE;CACHARROS;GENERICA;;0;0;0;0;;TK;000000044;;;Estandar
MICROFONO DE SOLAPA S16;;6300;;;;12;0;93441;93441;0;100;86900;86900;0;0;0;0;86900;5;;;;1;7.000139125;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LS ACCESORIOS;63322;;;Estandar
RELOJ SMART WATCH JS WATCH 7;;262;;;;12;0;93441;93441;0;100;86900;86900;0;0;0;0;86900;5;;;;1;7.000139125;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LS ACCESORIOS;63322;;;Estandar
HOLDER PARA CELULAR YD-17;;6257;;;;23;0;14785;14785;0;100;13750;13750;0;0;0;0;13750;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LS ACCESORIOS;63322;;;Estandar
HOLDER PARA CELULAR YD-45;;6259;;;;12;0;14785;14785;0;100;13750;13750;0;0;0;0;13750;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LS ACCESORIOS;63322;;;Estandar
POWER BANK 10.000 MAH EV-101;;3012;;;;20;0;49677;49677;0;100;46200;46200;0;0;0;0;46200;5;;;;1;6.999214928;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LS ACCESORIOS;63322;;;Estandar
PARLANTE EV-S100;;2092;;;;6;0;35484;35484;0;100;33000;33000;0;0;0;0;33000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LS ACCESORIOS;63322;;;Estandar
PROTECTOR PARA PANTALLA DE RELOJ;;;;;;59;0;5914;5914;0;100;5500;5500;0;0;0;0;5500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;KONEK;8978778;;;Estandar
COMBO MINI TECLADO Y MOUSE AN-080;;6098;;;;12;0;34301;34301;0;100;31900;31900;0;0;0;0;31900;5;;;;1;6.999795924;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
LAMPARA DE UÑAS 308W C11;;2027;;;;6;0;49677;49677;0;100;46200;46200;0;0;0;0;46200;5;;;;1;6.999214928;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
SECADOR TIPO DYSON CON 1 BOQUILLA CSHD001;;1071;;;;12;0;65054;65054;0;100;60500;60500;0;0;0;0;60500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
LAMPARA PRESS ON PINZA CSJZD001;;4118;;;;12;0;11237;11237;0;100;10450;10450;0;0;0;0;10450;5;;;;1;7.003648661;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MEGAFONO CON PANEL SOLAR DV680S;;6289;;;;8;0;47312;47312;0;100;44000;44000;0;0;0;0;44000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
VENTILADOR GDTIMES 16 REC SOLAR GD8036;;26;;;;97;0;185699;185699;0;100;172700;172700;0;0;0;0;172700;5;;;;1;7.000037695;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
VENILADOR SEGI CON BASE JJ211;;8;;;;12;0;35484;35484;0;100;33000;33000;0;0;0;0;33000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
LINTERNA DE LUZ HALOGENA KEZU KHW515;;7055;;;;4;0;57957;57957;0;100;53900;53900;0;0;0;0;53900;5;;;;1;7.000017254;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
ESTABILIZADOR PARA CELULAR M1;;6218;;;;6;0;252688;252688;0;100;235000;235000;0;0;0;0;235000;5;;;;1;6.999936681;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA 3 CABEZAS VGR V-318;;8004;;;;6;0;49677;49677;0;100;46200;46200;0;0;0;0;46200;5;;;;1;6.999214928;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA SHAVER VGR V-375;;8050;;;;24;0;18925;18925;0;100;17600;17600;0;0;0;0;17600;5;;;;1;7.001321004;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA PATILLERA VGR V-640;;8039;;;;2;0;224731;224731;0;100;209000;209000;0;0;0;0;209000;5;;;;1;6.999924354;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA PATILLERA SHAVER VGR V-642;;8038;;;;3;0;201075;201075;0;100;187000;187000;0;0;0;0;187000;5;;;;1;6.999875668;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA VGR 3 EN 1 V-644;;8063;;;;6;0;124194;124194;0;100;115500;115500;0;0;0;0;115500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA DE MOTILAR VGR V-654;;8014;;;;2;0;56774;56774;0;100;52800;52800;0;0;0;0;52800;5;;;;1;6.999682953;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA DE MOTILAR VGR V-657;;8015;;;;12;0;111183;111183;0;100;103400;103400;0;0;0;0;103400;5;;;;1;7.000170889;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
MAQUINA DE MOTILAR VGR V-679;;8016;;;;10;0;48495;48495;0;100;45100;45100;0;0;0;0;45100;5;;;;1;7.000721724;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
DEPILADOR 5 EN 1 PARA MUJER VGR V-720;;8001;;;;12;0;44946;44946;0;100;41800;41800;0;0;0;0;41800;5;;;;1;6.999510524;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
LINTERNA MULTIFUNCIONAL 180 W51642;;7062;;;;6;0;59140;59140;0;100;55000;55000;0;0;0;0;55000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
DISPENSADOR DE AGUA PARA MASCOTAS Y005;;803;;;;6;0;40215;40215;0;100;37400;37400;0;0;0;0;37400;5;;;;1;6.999875668;TRUE;CACHARROS;GENERICA;;0;0;0;0;;P & G;262729;;;Estandar
"PARLANTE WOOFER 6.5"" WF6502 NEGRO";;2206;;;;12;0;70968;70968;0;100;66000;66000;0;0;0;0;66000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;WOOFER;677433;;;Estandar
"PARLANTE WOOFER 6.5"" WF6501 COLOR";;2205;;;;12;0;82796;82796;0;100;77000;77000;0;0;0;0;77000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;WOOFER;677433;;;Estandar
MONO PAD Z19;;6332;;;;12;0;22473;22473;0;100;20900;20900;0;0;0;0;20900;5;;;;1;6.999510524;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LINK;83992;;;Estandar
MONO PAD Z29;;6333;;;;3;0;69785;69785;0;100;64900;64900;0;0;0;0;64900;5;;;;1;7.000071649;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LINK;83992;;;Estandar
MONO PAD C16;;6331;;;;2;0;177419;177419;0;100;165000;165000;0;0;0;0;165000;5;;;;1;6.999814;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LINK;83992;;;Estandar
MONO PAD C10;;6330;;;;2;0;153763;153763;0;100;143000;143000;0;0;0;0;143000;5;;;;1;6.999733356;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LINK;83992;;;Estandar
CABLE LINK L01 TC-TC;;;;;;100;0;7097;7097;0;100;6600;6600;0;0;0;0;6600;5;;;;1;7.002958997;TRUE;CACHARROS;GENERICA;;0;0;0;0;;LINK;83992;;;Estandar
FORRO SPACE MTIVOS;;;;;;40;0;5086;5086;0;100;4730;4730;0;0;0;0;4730;5;;;;1;6.999606764;TRUE;CACHARROS;GENERICA;;0;0;0;0;;S G ACCESORIOS;45632;;;Estandar
FORRO BORDE COLOR 360;;;;;;100;0;4731;4731;0;100;4400;4400;0;0;0;0;4400;5;;;;1;6.996406679;TRUE;CACHARROS;GENERICA;;0;0;0;0;;S G ACCESORIOS;45632;;;Estandar
FORRO DISEÑO CON CORREA;;;;;;60;0;5323;5323;0;100;4950;4950;0;0;0;0;4950;5;;;;1;7.007326695;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;S G ACCESORIOS;45632;;;Estandar
PARLANTE P PRO3;;2146;;;;20;0;26882;26882;0;100;25000;25000;0;0;0;0;25000;5;;;;1;7.00096719;TRUE;CACHARROS;GENERICA;;0;0;0;0;;TK;000000044;;;Estandar
TECLADO CON CABLE KN-97;;6444;;;;40;0;15592;15591.89394;0;;14500;14500;0;0;0;0;14500;5;;;;1;7.002958997;TRUE;CACHARROS;GENERICA;;14194;0;0;0;;KINOTEC MEDELLIN;;;;Estandar
CABLE ECO V8 KN-88;;;;;;300;0;1656;1656;0;100;1540;1540;0;0;0;0;1540;5;;;;1;7.004830918;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;KINOTEC MEDELLIN;;;;Estandar
CABLE ECO TC KN-89;;;;;;500;0;1892;1892;0;100;1760;1760;0;0;0;0;1760;5;;;;1;6.976744186;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;KINOTEC MEDELLIN;;;;Estandar
CABLE 120 W TC - TC KN-106;;;;;;100;0;8043;8043;0;100;7480;7480;0;0;0;0;7480;5;;;;1;6.999875668;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;KINOTEC BOGOTA;45755;;;Estandar
"TELEVISOR WHALE TG 32""";;6475;;;;30;0;494624;494624;0;100;460000;460000;0;0;0;0;460000;5;;;;1;7.000064696;TRUE;CACHARROS;GENERICA;;0;0;0;0;;T G;8767;;;Estandar
"TELEVISOR WHALE TG 43""";;6476;;;;30;0;824194;824194;0;100;766500;766500;0;0;0;0;766500;5;;;;1;7.000050959;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;T G;8767;;;Estandar
CAMARA DE VIGILANCIA # 3;;6074;;;;24;0;74516;74516;0;100;69300;69300;0;0;0;0;69300;5;;;;1;6.999838961;TRUE;CACHARROS;GENERICA;;0;0;0;0;;V G IMPORTACIONES;56332;;;Estandar
CAMARA DE VIGILANCIA # 5;;6076;;;;20;0;98172;98172;0;100;91300;91300;0;0;0;0;91300;5;;;;1;6.999959255;TRUE;CACHARROS;GENERICA;;0;0;0;0;;V G IMPORTACIONES;56332;;;Estandar
CAMARA DE VIGILANCIA # 4;;6075;;;;12;0;121828;121828;0;100;113300;113300;0;0;0;0;113300;5;;;;1;7.000032833;TRUE;CACHARROS;GENERICA;;0;0;0;0;;V G IMPORTACIONES;56332;;;Estandar
CAMARA DE VIGILANCIA # 2;;6073;;;;39;0;59140;59140;0;100;55000;55000;0;0;0;0;55000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;V G IMPORTACIONES;56332;;;Estandar
COMBO DE RELOJ INFANTIL;;;;;;100;0;34301;34301;0;100;31900;31900;0;0;0;0;31900;5;;;;1;6.999795924;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
BARRA DE MEZCLAR R 9267;;4005;;;;10;0;29570;29570;0;100;27500;27500;0;0;0;0;27500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
BATERIA AUXILIAR 25DT-111;;7003;;;;60;0;20108;20108;0;100;18700;18700;0;0;0;0;18700;5;;;;1;7.002188184;TRUE;CACHARROS;GENERICA;;0;0;0;0;;DT;77557;;;Estandar
BATIDORA R-96637-110;;4014;;;;6;0;68602;68602;0;100;63800;63800;0;0;0;0;63800;5;;;;1;6.999795924;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
CARGADOR DE RELOJ DE PINZA;;201;;;;30;0;3548;3548;0;100;3300;3300;0;0;0;0;3300;5;;;;1;6.989853439;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
CARGADOR DE RELOJ M6;;;;;;10;0;1774;1774;0;100;1650;1650;0;0;0;0;1650;5;;;;1;6.989853439;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
CARGADOR DE RELOJ X7;;;;;;10;0;2011;2011;0;100;1870;1870;0;0;0;0;1870;5;;;;1;7.011437096;TRUE;ACCESORIOS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
CEPILLO SECADOR CAJA NEGRA 268;;1004;;;;30;0;23656;23656;0;100;22000;22000;0;0;0;0;22000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
COBERTOR PARA SOFA DT-2426;;7021;;;;20;0;17742;17742;0;100;16500;16500;0;0;0;0;16500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
DISPENSADOR DE COCINA DT-24008;;4040;;;;10;0;14194;14194;0;100;13200;13200;0;0;0;0;13200;5;;;;1;7.002958997;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
GPS KT-100;;6235;;;;2;0;121828;121828;0;100;113300;113300;0;0;0;0;113300;5;;;;1;7.000032833;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
HERRAMIENTA 25DT-102;;7033;;;;2;0;222366;222366;0;100;206800;206800;0;0;0;0;206800;5;;;;1;7.000170889;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
HERRAMIENTA 25DT-110;;7037;;;;2;0;272043;272043;0;100;253000;253000;0;0;0;0;253000;5;;;;1;6.999996324;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
HERRAMIENTA 25DT-112;;7038;;;;8;0;133656;133656;0;100;124300;124300;0;0;0;0;124300;5;;;;1;7.000059855;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
INFLADOR DE BOMBAS 73005;;7040;;;;30;0;37849;37849;0;100;35200;35200;0;0;0;0;35200;5;;;;1;6.998863907;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
LAMPARA LED DE UÑAS SUN-669;;4108;;;;12;0;47312;47312;0;100;44000;44000;0;0;0;0;44000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
LAMPARA LED RECARGABLE T550;;4109;;;;20;0;7688;7688;0;100;7150;7150;0;0;0;0;7150;5;;;;1;6.997918835;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
LAMPARA SELFIE CX-13;;4126;;;;20;0;22473;22473;0;100;20900;20900;0;0;0;0;20900;5;;;;1;6.999510524;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
MAQUNA BARBERA VGR V-353;;8091;;;;20;0;23656;23656;0;100;22000;22000;0;0;0;0;22000;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
MAQUINA PULIDORA DE UÑAS 011;;8047;;;;22;0;21290;21290;0;100;19800;19800;0;0;0;0;19800;5;;;;1;6.998590888;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
MAQUINA WERHL WL-11083;;8086;;;;20;0;27204;27204;0;100;25300;25300;0;0;0;0;25300;5;;;;1;6.99897074;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
MICROFONO DE SOLAPA K-50;;6509;;;;6;0;144301;144301;0;100;134200;134200;0;0;0;0;134200;5;;;;1;6.99995149;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
PARLANTE H33;;2106;;;;10;0;28387;28387;0;100;26400;26400;0;0;0;0;26400;5;;;;1;6.999682953;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
PARLANTE H-51;;2108;;;;6;0;53226;53226;0;100;49500;49500;0;0;0;0;49500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
PARLANTE MY-275;;2138;;;;6;0;133656;133656;0;100;124300;124300;0;0;0;0;124300;5;;;;1;7.000059855;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
PARLANTE MY-277;;2139;;;;6;0;186882;186882;0;100;173800;173800;0;0;0;0;173800;5;;;;1;7.000139125;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
PARLANTE H-52;;2109;;;;6;0;50860;50860;0;100;47300;47300;0;0;0;0;47300;5;;;;1;6.999606764;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
COMBO REMNLIGNTON PINZAS PARA CABELLO DT-2506;;1015;;;;10;0;68602;68602;0;100;63800;63800;0;0;0;0;63800;5;;;;1;6.999795924;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
PLANCHA DE ROPA R-1808B AZUL;;4190;;;;10;0;42581;42581;0;100;39600;39600;0;0;0;0;39600;5;;;;1;7.000774994;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
RECIPIENTE HERMETICO PARA ALIMENTOS A-522;;4199;;;;3;0;76882;76882;0;100;71500;71500;0;0;0;0;71500;5;;;;1;7.000338181;TRUE;CACHARROS;GENERICA;;0;0;0;0;;NIUTEC;43333;;;Estandar
