nombre;referencia;codigo_barras;invima;cum;codigo_producto_dian;existencias;impuesto;precioventa_con_impuesto;precio_venta_base;precio_venta_minimo;descuento_maximo_ps;precio_compra;precio_compraipm;total_impoconsumo;total_estampilla;icui;IBUA;costo;stock_minimo;es_ingrediente;manejo_bascula;vender_solo_existencia;realizar_pedido_solo_existencia;utilidad;mostrar_tienda;categoria;marca;codigo_cuenta;precio1;precio2;precio3;precio4;ubicacion;proveedor;nit_proveedor;url_imagen;nota;tipo_producto
FORRO PROTECTOR CAMARA IP 15;;;;;;1000;0;17969;17968.75;0;0;16666.66667;16666.66667;0;0;0;0;16666.66667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;26208.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO PROTECTOR CAMARA IP 15 PRO MAX;;;;;;1000;0;17969;17968.75;0;0;16666.66667;16666.66667;0;0;0;0;16666.66667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;26208.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO PROTECTOR CAMARA IP 16;;;;;;1000;0;17969;17968.75;0;0;16666.66667;16666.66667;0;0;0;0;16666.66667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;26208.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO PROTECTOR CAMARA IP 16 PRO MAX;;;;;;1000;0;17969;17968.75;0;0;16666.66667;16666.66667;0;0;0;0;16666.66667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;26208.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO PROTECTOR CUBO;;;;;;998;0;6589;6588.541667;0;0;6111.111111;6111.111111;0;0;0;0;6111.111111;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;14993.05556;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RD NOTE 12;;;;;;1000;0;4193;4192.708333;0;0;3888.888889;3888.888889;0;0;0;0;3888.888889;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12631.94444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO REDMI 12;;;;;;1000;0;4193;4192.708333;0;0;3888.888889;3888.888889;0;0;0;0;3888.888889;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12631.94444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO REDMI 12C;;;;;;1000;0;4193;4192.708333;0;0;3888.888889;3888.888889;0;0;0;0;3888.888889;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12631.94444;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RELIEVE HOMBRE A 06;;;;;;1000;0;7188;7187.5;0;0;6666.666667;6666.666667;0;0;0;0;6666.666667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;15583.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RELIEVE HOMBRE A 16;;;;;;1000;0;7188;7187.5;0;0;6666.666667;6666.666667;0;0;0;0;6666.666667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;15583.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RELIEVE HOMBRE A 36;;;;;;1000;0;7188;7187.5;0;0;6666.666667;6666.666667;0;0;0;0;6666.666667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;15583.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RELIEVE HOMBRE A 56;;;;;;1000;0;7188;7187.5;0;0;6666.666667;6666.666667;0;0;0;0;6666.666667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;15583.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RELIEVE HOMBRE G35 / ZTE A54/G85;;;;;;1000;0;7188;7187.5;0;0;6666.666667;6666.666667;0;0;0;0;6666.666667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;15583.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RELIEVE HOMBRE G55 / G35;;;;;;1000;0;7188;7187.5;0;0;6666.666667;6666.666667;0;0;0;0;6666.666667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;15583.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RELIEVE HOMBRE NOTE 13;;;;;;1000;0;7188;7187.5;0;0;6666.666667;6666.666667;0;0;0;0;6666.666667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;15583.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RELIEVE HOMBRE NOTE 14 PRO/PLUS;;;;;;1000;0;7188;7187.5;0;0;6666.666667;6666.666667;0;0;0;0;6666.666667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;15583.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RELIEVE HOMBRE REDMI 13C;;;;;;1000;0;7188;7187.5;0;0;6666.666667;6666.666667;0;0;0;0;6666.666667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;15583.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RELIEVE HOMBRE REDMI 14C;;;;;;1000;0;7188;7187.5;0;0;6666.666667;6666.666667;0;0;0;0;6666.666667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;15583.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RELIEVE HOMBRE REDMI NOTE 14;;;;;;1000;0;7188;7187.5;0;0;6666.666667;6666.666667;0;0;0;0;6666.666667;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;15583.33333;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RESINA CABALLERO A25;;;;;;1000;0;3833;3833.333333;0;0;3555.555556;3555.555556;0;0;0;0;3555.555556;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;12277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RESINA CABALLERO SPARK 20C;;;;;;1000;0;3833;3833.333333;0;0;3555.555556;3555.555556;0;0;0;0;3555.555556;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;12277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RESINA CABALLERO X8B;;;;;;1000;0;3833;3833.333333;0;0;3555.555556;3555.555556;0;0;0;0;3555.555556;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;12277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RESINA DAMA A25;;;;;;1000;0;3833;3833.333333;0;0;3555.555556;3555.555556;0;0;0;0;3555.555556;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;12277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RESINA DAMA NOTE 10 PRO;;;;;;1000;0;3833;3833.333333;0;0;3555.555556;3555.555556;0;0;0;0;3555.555556;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;12277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RESINA DAMA NOTE 10S;;;;;;1000;0;3833;3833.333333;0;0;3555.555556;3555.555556;0;0;0;0;3555.555556;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;12277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RESINA DAMA NOTE 13 PRO 4G;;;;;;1000;0;3833;3833.333333;0;0;3555.555556;3555.555556;0;0;0;0;3555.555556;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;12277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RESINA DAMA NOTE 13 PRO PLUS;;;;;;1000;0;3833;3833.333333;0;0;3555.555556;3555.555556;0;0;0;0;3555.555556;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;12277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RESINA DAMA NOTE 40 PRO;;;;;;1000;0;3833;3833.333333;0;0;3555.555556;3555.555556;0;0;0;0;3555.555556;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;12277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RESINA DAMA POCO X6 PRO;;;;;;1000;0;3833;3833.333333;0;0;3555.555556;3555.555556;0;0;0;0;3555.555556;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;12277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO RESINA DAMA RM 13;;;;;;1000;0;3833;3833.333333;0;0;3555.555556;3555.555556;0;0;0;0;3555.555556;5;FALSE;FALSE;FALSE;1;7.246376811;TRUE;ACCESORIOS;GENERICA;;12277.77778;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO ROBOT AMOR;;;;;;1000;0;3594;3593.75;0;0;3333.333333;3333.333333;0;0;0;0;3333.333333;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12041.66667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SHINY MAGSAFE IP 12 / 12PRO;;;;;;1000;0;8984;8984.375;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;17354.16667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SHINY MAGSAFE IP 12 PRO MAX;;;;;;1000;0;8984;8984.375;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;17354.16667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SHINY MAGSAFE IP 13 / 14;;;;;;1000;0;8984;8984.375;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;17354.16667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SHINY MAGSAFE IP 13 PRO MAX;;;;;;1000;0;8984;8984.375;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;17354.16667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SHINY MAGSAFE IP 14 PRO MAX;;;;;;1000;0;8984;8984.375;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;17354.16667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SHINY MAGSAFE IP 15;;;;;;1000;0;8984;8984.375;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;17354.16667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SHINY MAGSAFE IP 15 PRO MAX;;;;;;1000;0;8984;8984.375;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;17354.16667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SHINY MAGSAFE IP 16;;;;;;1000;0;8984;8984.375;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;17354.16667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SHINY MAGSAFE IP 16 PRO;;;;;;1000;0;8984;8984.375;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;17354.16667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SHINY MAGSAFE IP 16 PRO MAX;;;;;;1000;0;8984;8984.375;0;0;8333.333333;8333.333333;0;0;0;0;8333.333333;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;17354.16667;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 03S;;;;;;918;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 04;;;;;;971;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 04S;;;;;;991;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 05;;;;;;1158;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376821;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;SPY + TECHOLOGY;86578;;;Estandar
FORRO SILICON A 05 S;;;;;;972;0;4792;4791.666667;0;0;4444.444444;4444.444444;0;0;0;0;4444.444444;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 06;;;;;;1089;0;5391;5390.625;0;0;3630;3630;0;0;0;0;3630;5;FALSE;FALSE;FALSE;1;32.66086957;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;RT GLOBAL TRADE;54333;;;Estandar
FORRO SILICON A 07;;;;;;1345;0;6860;6860.215054;0;;5500;5500;0;0;0;0;5500;5;FALSE;FALSE;FALSE;1;19.82758621;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;QUALITY TECH;986656;;;Estandar
FORRO SILICON A 13 / A 04S;;;;;;1078;0;4552;4552.083333;0;0;4180;4180;0;0;0;0;4180;5;FALSE;FALSE;FALSE;1;8.173913044;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;TK;44;;;Estandar
FORRO SILICON A 14;;;;;;1085;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376817;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;S G ACCESORIOS;45632;;;Estandar
FORRO SILICON A 15;;;;;;1309;0;5391;5390.625;0;0;4730;4730;0;0;0;0;4730;5;FALSE;FALSE;FALSE;1;12.25507246;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;EL TOPO;10377985;;;Estandar
FORRO SILICON A 16;;;;;;1010;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;TK;44;;;Estandar
FORRO SILICON A 17;;;;;;1373;0;4552;4552.083333;0;0;5500;5500;0;0;0;0;5500;5;FALSE;FALSE;FALSE;1;-20.82379863;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;QUALITY TECH;986656;;;Estandar
FORRO SILICON A 21 S;;;;;;978;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 22 5G;;;;;;1110;0;5391;5390.625;0;0;4070;4070;0;0;0;0;4070;5;FALSE;FALSE;FALSE;1;24.49855072;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;KINOTEC BOGOTA;45755;;;Estandar
FORRO SILICON A 23;;;;;;983;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 25;;;;;;931;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 25 5G;;;;;;964;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 26;;;;;;1230;0;4731;4731.182796;0;;4400;4400;0;0;0;0;4400;5;FALSE;FALSE;FALSE;1;7;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;YOYOSMART;233211;;;Estandar
FORRO SILICON A 30S;;;;;;997;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 32;;;;;;998;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 33 5G;;;;;;999;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 34;;;;;;991;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 35;;;;;;1190;0;4792;4791.666667;0;0;3630;3630;0;0;0;0;3630;5;FALSE;FALSE;FALSE;1;24.24347826;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;RT GLOBAL TRADE;54333;;;Estandar
FORRO SILICON A 36;;;;;;1389;0;4792;4791.666667;0;0;4400;4400;0;0;0;0;4400;5;FALSE;FALSE;FALSE;1;8.173913044;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;KINOTEC MEDELLIN;;;;Estandar
FORRO SILICON A 50 / A 30 S;;;;;;991;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 51;;;;;;1000;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 54;;;;;;992;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 55;;;;;;1162;0;4792;4791.666667;0;0;3960;3960;0;0;0;0;3960;5;FALSE;FALSE;FALSE;1;17.35652174;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;S G ACCESORIOS;45632;;;Estandar
FORRO SILICON A 56;;;;;;1040;0;4792;4791.666667;0;0;3960;3960;0;0;0;0;3960;5;FALSE;FALSE;FALSE;1;17.35652174;TRUE;ACCESORIOS;GENERICA;;13222.22222;0;0;0;;L.M. CASE;78854;;;Estandar
FORRO SILICON A 7 2018;;;;;;1000;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON A 70;;;;;;1000;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON C 31;;;;;;996;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON C 67;;;;;;1000;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON CAMON 20;;;;;;991;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON CAMON 30;;;;;;1000;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON CAMON 30 S;;;;;;1000;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON CAMON 40 4G;;;;;;998;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON CAMON 40 PRO;;;;;;1257;0;4552;4552.083333;0;0;5500;5500;0;0;0;0;5500;5;FALSE;FALSE;FALSE;1;-20.82379863;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;QUALITY TECH;986656;;;Estandar
FORRO SILICON CUERO;;;;;;1000;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON E 13;;;;;;997;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON E 22S;;;;;;999;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON E 7;;;;;;998;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON E30 / E40;;;;;;986;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON EDGE 30 NEO;;;;;;1000;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON G 05;;;;;;995;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON G 13;;;;;;990;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON G 15;;;;;;1000;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON G 24;;;;;;997;0;5391;5390.625;0;0;5000;5000;0;0;0;0;5000;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON G 34;;;;;;1000;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON G 35;;;;;;1000;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON G 42;;;;;;1000;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
FORRO SILICON G 54;;;;;;1110;0;5391;5390.625;0;0;3630;3630;0;0;0;0;3630;5;FALSE;FALSE;FALSE;1;32.66086957;TRUE;ACCESORIOS;GENERICA;;13812.5;0;0;0;;RT GLOBAL TRADE;54333;;;Estandar
FORRO SILICON G 55;;;;;;1000;0;4552;4552.083333;0;0;4222.222222;4222.222222;0;0;0;0;4222.222222;5;FALSE;FALSE;FALSE;1;7.246376812;TRUE;ACCESORIOS;GENERICA;;12986.11111;0;0;0;;CONSUMIDOR FINAL;99;;;Estandar
